,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,lat,lng,tweet,urls,hashtags,language,mentions,photos,replies_count,retweets_count,likes_count,cashtags,link,retweet,quote_url,video,thumbnail,sentiment
7767,4108,18027165562059492,9117764011128890329,2019-01-27 17:16:07,2019-01-27 00:00:00,17:16:07,,229013223,newyorkbloodcenter,,3265678.0,40.76518,-73.95992,You have got that kind of platelets @anti_pete and you are just that kind of a generous guy. 💉❤️🌏 Thank you!,[],[],,[],,0,0,3,[],https://instagram.com,True,,0,,0.675
8462,4803,1950321081086110976,4902759693657059687,2019-01-05 19:26:52,2019-01-05 00:00:00,19:26:52,,229013223,newyorkbloodcenter,New York Blood Center,,,,Give blood 1/9 – get a voucher for 2 Mets spring game tix. Event info here  https://bit.ly/2SAbjPt #nybloodcenter #newyorkbloodcenter See our profile for the big picture 💉❤️🗽,['https://bit.ly'],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/47584369_2265228863713482_1015816201351355851_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bPgN1u4tI4EAX8mRIPY&oh=e38e1ce5b3dfc5c086d1677c5f639cf3&oe=6077BFC3,0,0,7,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/47584369_2265228863713482_1015816201351355851_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bPgN1u4tI4EAX8mRIPY&oh=99bca6e20acc5b424d9f8a736378fffc&oe=60791279,-0.2
7432,3773,1950322635637581824,-1765037294915194163,2019-01-05 19:29:57,2019-01-05 00:00:00,19:29:57,,229013223,newyorkbloodcenter,New York Blood Center,,,,Give blood 1/9 – get a voucher for 2 Mets spring game tix. Event info here  https://bit.ly/2SAbjPt #nybloodcenter #newyorkbloodcenter See our profile for the big picture 💉❤️🇺🇸,['https://bit.ly'],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/47584111_352996812199190_2687287988275533017_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=-S6BZDw-hw4AX-bPLzA&oh=9fcb3f65bcb55cb4f0105f20d17b5f8e&oe=60788211,1,0,7,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/47584111_352996812199190_2687287988275533017_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=-S6BZDw-hw4AX-bPLzA&oh=d18ec8ea33ab4275df98c7048bcd7f57&oe=60758A76,-0.2
7458,3799,1950321762282887936,3186293523437450117,2019-01-05 19:28:13,2019-01-05 00:00:00,19:28:13,,229013223,newyorkbloodcenter,New York Blood Center,,,,Give blood 1/9 – get a voucher for 2 Mets spring game tix. Event info here  https://bit.ly/2SAbjPt #nybloodcenter #newyorkbloodcenter See our profile for the big picture 💉❤️⚾️,['https://bit.ly'],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/47692397_797088997290015_1660263492206195765_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8d_nd-Wb4BMAX9B00-u&oh=5f97cd23312777f4b15c4573489a654a&oe=60765DC8,0,0,9,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/47692397_797088997290015_1660263492206195765_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8d_nd-Wb4BMAX9B00-u&oh=ffcc82759c60c477721dccc9e45944c3&oe=6077D4A3,-0.2
7654,3995,1950321394526210304,7568289220328200367,2019-01-05 19:27:29,2019-01-05 00:00:00,19:27:29,,229013223,newyorkbloodcenter,New York Blood Center,,,,Give blood 1/9 – get a voucher for 2 Mets spring game tix. Event info here  https://bit.ly/2SAbjPt #nybloodcenter #newyorkbloodcenter See our profile for the big picture 💉❤️🌎,['https://bit.ly'],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/47586243_162917421351577_3652403410300181498_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5SQs4xI_VFEAX-fIt_a&oh=a5029b0fd175b47365881f54f503b86a&oe=607750B4,0,0,11,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/47586243_162917421351577_3652403410300181498_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5SQs4xI_VFEAX-fIt_a&oh=7f3445bf7aef99dc31cadfebbf3f4b38&oe=6076DAD7,-0.2
7902,4243,2100940723571208448,-8890625287276174530,2019-08-01 15:01:32,2019-08-01 00:00:00,15:01:32,,229013223,newyorkbloodcenter,New York Blood Center,,,,Get ready to kick back and enjoy a relaxing experience. Come take it easy and put your feet up! Link in bio! #nybloodcenter,[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/66197676_155008208986858_1896505994566030600_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QVjAt3xpymIAX8Lz7vW&oh=f751440e12e39d81e5553ba17c69d7b7&oe=60507EB4,1,0,14,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/66197676_155008208986858_1896505994566030600_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QVjAt3xpymIAX8Lz7vW&oh=f751440e12e39d81e5553ba17c69d7b7&oe=60507EB4,0.3192708333333334
3022,3022,2425851080639341056,8662191096225631482,2020-10-22 22:00:09,2020-10-22 00:00:00,22:00:09,,229013223,newyorkbloodcenter,New York Blood Center,,,,"An accident can change your life, but a blood donor could save it. Meet Antoine, a blood recipient, and also, a double red cell donor! He received blood after a car accident in 1997, and felt it was his duty to give back after becoming a recipient! #nybloodcenter 
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/121971759_632712597374585_1101822456406983561_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=hj52dhxycXwAX8Niv_0&ccb=7-4&oh=7f757bfdedabf27f419240801c35970a&oe=606544DB&_nc_sid=4f375e,0,0,15,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/c29.0.261.261a/121971759_632712597374585_1101822456406983561_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=hj52dhxycXwAX8Niv_0&ccb=7-4&oh=01fc9e7b38a846d2108d5765073472cf&oe=606507D4&_nc_sid=4f375e,0.140625
6191,2532,2425851080639341056,8662191096225631482,2020-10-22 22:00:09,2020-10-22 00:00:00,22:00:09,,229013223,newyorkbloodcenter,New York Blood Center,,,,"An accident can change your life, but a blood donor could save it. Meet Antoine, a blood recipient, and also, a double red cell donor! He received blood after a car accident in 1997, and felt it was his duty to give back after becoming a recipient! #nybloodcenter 
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/121971759_632712597374585_1101822456406983561_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=38w9l7yUOBMAX_a3GEM&oh=268665b348d4956bccf72fc0ba94b3bf&oe=604D89DB,0,0,15,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/c29.0.261.261a/121971759_632712597374585_1101822456406983561_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=38w9l7yUOBMAX_a3GEM&oh=46758946ca7c93b515d6abe040cc89a4&oe=604D4CD4,0.140625
7342,3683,2252449027067493888,3004936624702873927,2020-02-26 16:01:16,2020-02-26 00:00:00,16:01:16,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Paying it forward is no big deal for blood recipient AND double red cell donor Antoine Soto! 🩸🩸 He joined us at University Hospital in Newark to save lives and keep the good going! #nybloodcenter #newyorkbloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork @adrpgiveblood #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/84246354_150195456035036_5819519309283484792_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0VM2IFGebqwAX-HZFng&oh=df1ab6c0ee8f6d2f4081118bc3ea369b&oe=6076DCCF,0,0,15,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/c159.0.762.762a/s640x640/84246354_150195456035036_5819519309283484792_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0VM2IFGebqwAX-HZFng&oh=f2fa3970cee32e20defc2e365258dfc5&oe=6076F5E8,0.21875
7371,3712,2254592713855630848,-2896698258677058486,2020-02-29 15:00:21,2020-02-29 00:00:00,15:00:21,,229013223,newyorkbloodcenter,New York Blood Center,,,,"LEAP into lifesaving! 🩸 Celebrate Leap Day by becoming a blood donor, and giving those in need a little extra love! #nybloodcenter .
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/88194255_183737459708347_4262757271482054026_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6HP-UsDG2HQAX_vSVTx&oh=fcfe9f542de7cb1b31fd42690d1c5bb7&oe=60505BE2,1,0,16,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/c0.10.720.720a/s640x640/88194255_183737459708347_4262757271482054026_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6HP-UsDG2HQAX_vSVTx&oh=003930e616f666b724888265448f0531&oe=60507853,0.221875
8375,4716,2216377675019033344,9001788165411765605,2020-01-07 21:34:06,2020-01-07 00:00:00,21:34:06,,229013223,newyorkbloodcenter,New York Blood Center,,,,"""Feels like the right thing to do."" You're exactly right Bob, giving blood and giving back to others IS the right thing to do! We are so thankful for drive coordinators like Bob at Metuchen High School. We're proud to be celebrating #NationalBloodDonorMonth with donors and coordinators just like him who support our lifesaving mission! #nybloodcenter #adrp @adrpgiveblood",[],"['NationalBloodDonorMonth', 'nybloodcenter', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/81802602_551127945471396_6013382846839047943_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ZMhtylI4Nt4AX8iku4o&oh=2d04eff4a675c6207f867a9fd7a4789a&oe=605071DE,2,0,16,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/81802602_551127945471396_6013382846839047943_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ZMhtylI4Nt4AX8iku4o&oh=2d04eff4a675c6207f867a9fd7a4789a&oe=605071DE,0.34809523809523807
6143,2484,2413982955459350528,-2640713486513190985,2020-10-06 13:00:27,2020-10-06 00:00:00,13:00:27,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Have you recovered from COVID-19? Then you might be able to help those still fighting to defeat this illness. NYBC has been been building the nation’s supply of convalescent plasma for months from those who have recovered from COVID-19 and will continue to collect and maintain a bank for hospitals to treat patients with serious or immediately life-threatening COVID-19 infections. To sign up to donate convalescent plasma, go to nybc.org/cpdonor
.
.
.
#nybloodcenter  #coronavirus #covid19 #covid_19 #givebloodchallenge #combatcoronavirus #combatcovid19 #convalescentplasma #plasma #donateCOVIDplasma #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'combatcoronavirus', 'combatcovid19', 'convalescentplasma', 'plasma', 'donateCOVIDplasma', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121041184_2614866755435383_3441053970824761273_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=agCWbk2RJhwAX-wePKY&oh=5e040a407211b8cd2f81af0d25aca2ac&oe=604DA23A,0,0,17,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/c236.0.607.607a/121041184_2614866755435383_3441053970824761273_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=agCWbk2RJhwAX-wePKY&oh=bc56d0db836ad3749501c1604d3c3680&oe=604D5E80,0.08333333333333334
7368,3709,2251033289741447424,2427848504005437257,2020-02-24 17:08:20,2020-02-24 00:00:00,17:08:20,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Have you considered donating a little extra? Check out @bethematch_nybc to see how you can give a little more hope tonthose in need!
• 
@bethematch_nybc Uzo recalls her donation experience:  Excerpt see full story on our Facebook page (link in Bio) “Someone asked me right after my donation whether I would go through the process again - I said then and I continue to feel the same, that whatever inconveniences, discomfort, one night of hospital stay, did not compare with the opportunity to  help someone facing a life threatening health crisis. I would do it again and again and hope and pray that if the circumstance were reversed, someone would do the same for me.
.
We asked Uzo the following questions: [What encouraged you to join the registry?] “I was a sophomore in college and attended the Black Family Reunion on the National Mall in Washington D.C. and spoke to someone about the fact that matches are more likely to occur within an ethnic group,  my family had lived with sickle cell through my uncle's experiences and the thought that I could do something as simple as donate blood or marrow to make a difference impacted me - I paused and signed up - that was about 25 years ago.”
.
[How do you think we can disrupt the disparity?] “I think we have to continue to tell real life stories - particularly donor stories that will combat certain myths, misstatements and misrepresentations, are important.”
.
.
.
#nybloodcenter #newyorkbloodcenter #bethematch #bethematchregistry @unokoye",[],"['nybloodcenter', 'newyorkbloodcenter', 'bethematch', 'bethematchregistry']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/83703387_134883264695482_7840382872610470450_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xYCkDupEBngAX8-Xckr&oh=1a00ef25ce1f195ea82df461fbb3cb11&oe=6076E977,2,0,17,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/83703387_134883264695482_7840382872610470450_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xYCkDupEBngAX8-Xckr&oh=bbd14282d74756389102cd25d20878a1&oe=60760994,0.08055555555555556
3551,3551,2413982955459350528,-2640713486513190985,2020-10-06 13:00:27,2020-10-06 00:00:00,13:00:27,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Have you recovered from COVID-19? Then you might be able to help those still fighting to defeat this illness. NYBC has been been building the nation’s supply of convalescent plasma for months from those who have recovered from COVID-19 and will continue to collect and maintain a bank for hospitals to treat patients with serious or immediately life-threatening COVID-19 infections. To sign up to donate convalescent plasma, go to nybc.org/cpdonor
.
.
.
#nybloodcenter  #coronavirus #covid19 #covid_19 #givebloodchallenge #combatcoronavirus #combatcovid19 #convalescentplasma #plasma #donateCOVIDplasma #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'combatcoronavirus', 'combatcovid19', 'convalescentplasma', 'plasma', 'donateCOVIDplasma', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121041184_2614866755435383_3441053970824761273_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=XCSFkrFrZ3UAX8fx02y&ccb=7-4&oh=ec7ee6587248e21b36a31d41178edfce&oe=60655D3A&_nc_sid=4f375e,0,0,17,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/c236.0.607.607a/121041184_2614866755435383_3441053970824761273_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=XCSFkrFrZ3UAX8fx02y&ccb=7-4&oh=c103ab8e71bd7c3c48965f4330a476ce&oe=60651980&_nc_sid=4f375e,0.08333333333333334
7454,3795,1950320821232032768,124889336054699930,2019-01-05 19:26:21,2019-01-05 00:00:00,19:26:21,,229013223,newyorkbloodcenter,New York Blood Center,,,,Give blood 1/9 – get a voucher for 2 Mets spring game tix. Event info here  https://bit.ly/2SAbjPt #nybloodcenter #newyorkbloodcenter See our profile for the big picture 💉❤️⚾️,['https://bit.ly'],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/45742189_289705478354549_2396979925339197254_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=IDb18MTcnfoAX9ScRSw&oh=842a74d50b5550fad5259e587b2b35a3&oe=60789E24,0,0,18,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/45742189_289705478354549_2396979925339197254_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=IDb18MTcnfoAX9ScRSw&oh=50e61621110be5027d02c82a1fde6647&oe=6075A947,-0.2
